Tree ID,Tag No,Plot,Subplot,Family,Species,Tree Notes,WD,DBH0_05,DBH1_05,DBH2_05,DBH3_05,DBH4_05,DBH0_09,DBH1_09,DBH2_09,DBH3_09,DBH4_09,DBH0_13,DBH1_13,DBH2_13,DBH3_13,DBH4_13,Census Notes
391738,10661,13,3,Fabaceae,Tessmannia africana,,0.824,177,177,177,177,177,180,180,180,180,180,181,181,181,181,181,
391739,10662,13,2,Olacaceae,Strombosia nigropunctata,,0.827392857,261,261,261,261,261,270,270,270,270,270,262,262,262,262,262,
391740,10663,13,2,Annonaceae,Greenwayodendron suaveolens,,0.498461361,228,228,228,228,228,256,256,256,256,256,247,247,247,247,247,
391741,10664,13,2,Ebenaceae,Diospyros canaliculata,,0.828845238,221,221,221,221,221,236,236,236,236,236,198,198,198,198,198,
391742,10667,13,2,Ebenaceae,Diospyros canaliculata,,0.828845238,163,163,163,163,163,188,188,188,188,188,160,160,160,160,160,
391743,10669,13,2,Meliaceae,Carapa procera,,0.6042,151,151,151,151,151,166,166,166,166,166,127,127,127,127,127,
391744,10671,13,2,Ebenaceae,Diospyros bipindensis,,0.828845238,105,105,105,105,105,110,110,110,110,110,104,104,104,104,104,
391745,10672,13,2,Malvaceae,Cola lateritia,,0.507,161,161,161,161,161,176,176,176,176,176,142,142,142,142,142,
391746,10673,13,1,Fabaceae,Angylocalyx pynaertii,,0.678842191,370,370,370,370,370,397,397,397,397,397,307,307,307,307,307,
391747,10674,13,1,Annonaceae,Xylopia phloiodora,,0.59682,377,377,377,377,377,393,393,393,393,393,361,361,361,361,361,
391748,10676,13,1,Annonaceae,Anonidium mannii,,0.291,447,447,447,447,447,486,486,486,486,486,460,460,460,460,460,
391749,10677,13,1,Meliaceae,Entandrophragma utile,,0.536944444,1074,1074,1074,1074,1074,,1094,1094,1094,1094,0,0,0,0,0,
391750,10678,13,1,Apocynaceae,Picralima nitida,,0.775,123,123,123,123,123,130,130,130,130,130,119,119,119,119,119,
391751,10679,13,1,Malvaceae,Cola lateritia,,0.507,139,139,139,139,139,140,140,140,140,140,138,138,138,138,138,
391752,10680,13,1,Bignoniaceae,Fernandoa adolfi-friderici,,0.539704762,471,471,471,471,471,486,486,486,486,486,458,458,458,458,458,
391753,10681,13,1,Annonaceae,Greenwayodendron suaveolens,,0.498461361,279,279,279,279,279,300,300,300,300,300,312,312,312,312,312,
391754,10682,13,1,Apocynaceae,Tabernaemontana penduliflora,,0.5365,119,119,119,119,119,130,130,130,130,130,130,130,130,130,130,
391755,10210,13,21,Cannabaceae,Celtis adolfi-friderici,,0.616166667,105,105,105,105,105,114,114,114,114,114,107,107,107,107,107,
391756,10211,13,21,Cannabaceae,Celtis mildbraedii,,0.593833333,162,162,162,162,162,183,183,183,183,183,152,152,152,152,152,
391757,10213,13,22,Cannabaceae,Celtis adolfi-friderici,,0.616166667,141,141,141,141,141,157,157,157,157,157,142,142,142,142,142,
391758,10220,13,22,Cannabaceae,Celtis mildbraedii,,0.593833333,351,351,351,351,351,370,370,370,370,370,326,326,326,326,326,
391759,10221,13,22,Putranjivaceae,Drypetes indet,sp._B_(Harris_&_Wortley_2008),0.732666667,297,297,297,297,297,302,302,302,302,302,293,293,293,293,293,
391760,10223,13,22,Cannabaceae,Celtis mildbraedii,,0.593833333,406,406,406,406,406,454,454,454,454,454,414,414,414,414,414,
391761,10224,13,22,Cannabaceae,Celtis mildbraedii,,0.593833333,571,571,571,571,571,620,620,620,620,620,517,517,517,517,517,
391762,10244,13,25,Cannabaceae,Celtis mildbraedii,,0.593833333,251,251,251,251,251,267,267,267,267,267,252,252,252,252,252,
391763,10253,13,0,Cannabaceae,Celtis mildbraedii,,0.593833333,196,196,196,196,196,0,0,0,0,0,0,0,0,0,0,
391764,10256,13,25,Acanthaceae,Thomandersia hensii,,0.606935828,111,111,111,111,111,126,126,126,126,126,118,118,118,118,118,
391765,10257,13,25,Putranjivaceae,Drypetes occidentalis,,0.732666667,123,123,123,123,123,136,136,136,136,136,123,123,123,123,123,
391766,10259,13,25,Cannabaceae,Celtis mildbraedii,,0.593833333,271,271,271,271,271,296,296,296,296,296,279,279,279,279,279,
391767,10260,13,25,Cannabaceae,Celtis mildbraedii,,0.593833333,223,223,223,223,223,241,241,241,241,241,243,243,243,243,243,
391768,10262,13,25,Putranjivaceae,Drypetes indet,,0.732666667,176,176,176,176,176,183,183,183,183,183,172,172,172,172,172,
391769,10265,13,25,Cannabaceae,Celtis mildbraedii,,0.593833333,286,286,286,286,286,307,307,307,307,307,299,299,299,299,299,
391770,10266,13,25,Cannabaceae,Celtis mildbraedii,,0.593833333,153,153,153,153,153,167,167,167,167,167,146,146,146,146,146,Broken at about 12 m
391771,10269,13,25,Cannabaceae,Celtis mildbraedii,,0.593833333,375,375,375,375,375,381,381,381,381,381,362,362,362,362,362,
391772,10274,13,24,Cannabaceae,Celtis mildbraedii,,0.593833333,159,159,159,159,159,160,160,160,160,160,157,157,157,157,157,
391773,10277,13,24,Cannabaceae,Celtis mildbraedii,,0.593833333,,640,640,640,640,,660,660,660,660,618,618,618,618,618,One measurement; high buttresses
391774,10280,13,14,Putranjivaceae,Drypetes polyantha,,0.732666667,114,114,114,114,114,126,126,126,126,126,113,113,113,113,113,
391775,10282,13,23,Cannabaceae,Celtis mildbraedii,,0.593833333,479,479,479,479,479,520,520,520,520,520,462,462,462,462,462,
391776,10285,13,23,Cannabaceae,Celtis mildbraedii,,0.593833333,177,177,177,177,177,180,180,180,180,180,144,144,144,144,144,
391777,10286,13,23,Cannabaceae,Celtis mildbraedii,,0.593833333,479,479,479,479,479,500,500,500,500,500,469,469,469,469,469,
391778,10289,13,23,Cannabaceae,Celtis mildbraedii,,0.593833333,331,331,331,331,331,346,346,346,346,346,319,319,319,319,319,
391779,10294,13,22,Putranjivaceae,Drypetes polyantha,,0.732666667,181,181,181,181,181,216,216,216,216,216,189,189,189,189,189,
391780,10298,13,0,Cannabaceae,Celtis adolfi-friderici,,0.616166667,254,254,254,254,254,0,0,0,0,0,0,0,0,0,0,
391781,10305,13,22,Cannabaceae,Celtis mildbraedii,,0.593833333,177,177,177,177,177,210,210,210,210,210,217,217,217,217,217,
391782,10307,13,21,Acanthaceae,Thomandersia hensii,,0.606935828,117,117,117,117,117,122,122,122,122,122,119,119,119,119,119,
391783,10312,13,18,Cannabaceae,Celtis mildbraedii,,0.593833333,,675,675,675,675,,695,695,695,695,125,125,125,125,125,
391784,10314,13,21,Cannabaceae,Celtis mildbraedii,,0.593833333,365,365,365,365,365,390,390,390,390,390,343,343,343,343,343,
391785,10315,13,21,Cannabaceae,Celtis mildbraedii,,0.593833333,374,374,374,374,374,380,380,380,380,380,346,346,346,346,346,
391786,10330,13,20,Euphorbiaceae,Keayodendron bridelioides,,0.552291361,154,154,154,154,154,170,170,170,170,170,203,203,203,203,203,
391787,10339,13,19,Cannabaceae,Celtis mildbraedii,,0.593833333,332,332,332,332,332,356,356,356,356,356,327,327,327,327,327,
391788,10354,13,18,Cannabaceae,Celtis mildbraedii,,0.593833333,143,143,143,143,143,140,140,140,140,140,132,132,132,132,132,
391789,10360,13,17,Cannabaceae,Celtis mildbraedii,,0.593833333,,650,650,650,650,,670,670,670,670,692,692,692,692,692,One measurement; high buttresses
391790,10370,13,16,Cannabaceae,Celtis mildbraedii,,0.593833333,131,131,131,131,131,147,147,147,147,147,121,121,121,121,121,
391791,10371,13,16,Salicaceae,Camptostylus mannii,,0.551416667,160,160,160,160,160,176,176,176,176,176,163,163,163,163,163,
391792,10377,13,16,Cannabaceae,Celtis mildbraedii,,0.593833333,166,166,166,166,166,198,198,198,198,198,172,172,172,172,172,
391793,10394,13,14,Cannabaceae,Celtis mildbraedii,,0.593833333,125,125,125,125,125,131,131,131,131,131,126,126,126,126,126,
391794,10405,13,13,Cannabaceae,Celtis adolfi-friderici,,0.616166667,538,538,538,538,538,553,553,553,553,553,507,507,507,507,507,
391795,10406,13,3,Acanthaceae,Thomandersia hensii,,0.606935828,117,117,117,117,117,136,136,136,136,136,118,118,118,118,118,
391796,10407,13,12,Cannabaceae,Celtis mildbraedii,,0.593833333,786,786,786,786,786,,806,806,806,806,782,782,782,782,782,
391797,10420,13,11,Euphorbiaceae,Keayodendron bridelioides,,0.552291361,216,216,216,216,216,220,220,220,220,220,0,0,0,0,0,
391798,10427,13,11,Cannabaceae,Celtis mildbraedii,,0.593833333,138,138,138,138,138,150,150,150,150,150,145,145,145,145,145,
391799,10432,13,11,Huaceae,Afrostyrax lepidophyllus,,0.606935828,188,188,188,188,188,210,210,210,210,210,216,216,216,216,216,
391800,10454,13,14,Cannabaceae,Celtis adolfi-friderici,,0.616166667,334,334,334,334,334,343,343,343,343,343,326,326,326,326,326,
391801,10458,13,15,Cannabaceae,Celtis mildbraedii,,0.593833333,288,288,288,288,288,306,306,306,306,306,272,272,272,272,272,
391802,10462,13,16,Putranjivaceae,Drypetes gossweileri,,0.669,303,303,303,303,303,336,336,336,336,336,0,0,0,0,0,
391803,10471,13,15,Huaceae,Afrostyrax lepidophyllus,,0.606935828,278,278,278,278,278,307,307,307,307,307,286,286,286,286,286,
391804,10481,13,14,Putranjivaceae,Drypetes ituriensis,,0.732666667,135,135,135,135,135,150,150,150,150,150,155,155,155,155,155,
391805,10482,13,14,Euphorbiaceae,Keayodendron bridelioides,,0.552291361,187,187,187,187,187,216,216,216,216,216,200,200,200,200,200,
391806,10483,13,14,Euphorbiaceae,Keayodendron bridelioides,,0.552291361,185,185,185,185,185,194,194,194,194,194,160,160,160,160,160,
391807,10487,13,13,Cannabaceae,Celtis adolfi-friderici,,0.616166667,479,479,479,479,479,512,512,512,512,512,499,499,499,499,499,
391808,10488,13,13,Cannabaceae,Celtis mildbraedii,,0.593833333,331,331,331,331,331,340,340,340,340,340,314,314,314,314,314,
391809,10493,13,12,Cannabaceae,Celtis mildbraedii,,0.593833333,,725,725,725,725,,745,745,745,745,901,901,901,901,901,
391810,10501,13,10,Cannabaceae,Celtis adolfi-friderici,,0.616166667,,595,595,595,595,,615,615,615,615,667,667,667,667,667,One measurement; high buttresses
391811,10514,13,9,Cannabaceae,Celtis mildbraedii,,0.593833333,,460,460,460,460,,480,480,480,480,592,592,592,592,592,One measurement; high buttresses
391812,10515,13,9,Putranjivaceae,Drypetes occidentalis,,0.732666667,360,360,360,360,360,370,370,370,370,370,334,334,334,334,334,
391813,10516,13,9,Cannabaceae,Celtis mildbraedii,,0.593833333,582,582,582,582,582,630,630,630,630,630,526,526,526,526,526,
391814,10517,13,9,Cannabaceae,Celtis mildbraedii,,0.593833333,341,341,341,341,341,360,360,360,360,360,357,357,357,357,357,
391815,10528,13,7,Cannabaceae,Celtis mildbraedii,,0.593833333,111,111,111,111,111,110,110,110,110,110,112,112,112,112,112,
391816,10529,13,7,Cannabaceae,Celtis mildbraedii,,0.593833333,315,315,315,315,315,320,320,320,320,320,319,319,319,319,319,
391817,10532,13,6,Cannabaceae,Celtis mildbraedii,,0.593833333,277,277,277,277,277,291,291,291,291,291,232,232,232,232,232,
391818,10534,13,6,Cannabaceae,Celtis mildbraedii,,0.593833333,761,761,761,761,761,,781,781,781,781,725,725,725,725,725,One measurement; high buttresses
391819,10541,13,6,Cannabaceae,Celtis mildbraedii,,0.593833333,258,258,258,258,258,274,274,274,274,274,272,272,272,272,272,
391820,10547,13,6,Cannabaceae,Celtis adolfi-friderici,,0.616166667,512,512,512,512,512,560,560,560,560,560,542,542,542,542,542,
391821,10553,13,4,Cannabaceae,Celtis mildbraedii,,0.593833333,335,335,335,335,335,356,356,356,356,356,328,328,328,328,328,
391822,10557,13,7,Cannabaceae,Celtis mildbraedii,,0.593833333,174,174,174,174,174,200,200,200,200,200,158,158,158,158,158,
391823,10562,13,8,Cannabaceae,Celtis mildbraedii,,0.593833333,632,632,632,632,632,,652,652,652,652,586,586,586,586,586,
391824,10575,13,2,Cannabaceae,Celtis mildbraedii,,0.593833333,186,186,186,186,186,190,190,190,190,190,177,177,177,177,177,
391825,10577,13,9,Cannabaceae,Celtis mildbraedii,,0.593833333,123,123,123,123,123,134,134,134,134,134,112,112,112,112,112,
391826,10582,13,10,Cannabaceae,Celtis mildbraedii,,0.593833333,,675,675,675,675,,695,695,695,695,756,756,756,756,756,One measurement; high buttresses
391827,10583,13,1,Cannabaceae,Celtis mildbraedii,,0.593833333,246,246,246,246,246,250,250,250,250,250,223,223,223,223,223,
391828,10587,13,10,Salicaceae,Camptostylus mannii,,0.551416667,274,274,274,274,274,290,290,290,290,290,215,215,215,215,215,
391829,10588,13,10,Cannabaceae,Celtis mildbraedii,,0.593833333,334,334,334,334,334,356,356,356,356,356,328,328,328,328,328,
391830,10593,13,1,Cannabaceae,Celtis adolfi-friderici,,0.616166667,,685,685,685,685,,705,705,705,705,783,783,783,783,783,One measurement; high buttresses
391831,10594,13,1,Putranjivaceae,Drypetes ituriensis,,0.732666667,161,161,161,161,161,177,177,177,177,177,150,150,150,150,150,
391832,10595,13,1,Acanthaceae,Thomandersia hensii,,0.606935828,116,116,116,116,116,124,124,124,124,124,110,110,110,110,110,
391833,10597,13,1,Cannabaceae,Celtis mildbraedii,,0.593833333,396,396,396,396,396,432,432,432,432,432,375,375,375,375,375,
391834,10602,13,2,Putranjivaceae,Drypetes indet,sp._B_(Harris_&_Wortley_2008),0.732666667,215,215,215,215,215,220,220,220,220,220,193,193,193,193,193,
391835,10610,13,3,Cannabaceae,Celtis mildbraedii,,0.593833333,,610,610,610,610,,630,630,630,630,798,798,798,798,798,One measurement; high buttresses
391836,10612,13,3,Putranjivaceae,Drypetes polyantha,,0.732666667,170,170,170,170,170,170,170,170,170,170,135,135,135,135,135,Broken at about 4 m
391837,10617,13,4,Cannabaceae,Celtis mildbraedii,,0.593833333,145,145,145,145,145,167,167,167,167,167,130,130,130,130,130,
391838,10626,13,4,Cannabaceae,Celtis mildbraedii,,0.593833333,113,113,113,113,113,126,126,126,126,126,113,113,113,113,113,
391839,10631,13,6,Cannabaceae,Celtis mildbraedii,,0.593833333,263,263,263,263,263,294,294,294,294,294,270,270,270,270,270,
391840,10634,13,5,Cannabaceae,Celtis mildbraedii,,0.593833333,208,208,208,208,208,220,220,220,220,220,230,230,230,230,230,
391841,10635,13,2,Cannabaceae,Celtis mildbraedii,,0.593833333,297,297,297,297,297,302,302,302,302,302,294,294,294,294,294,
391842,10648,13,1,Cannabaceae,Celtis mildbraedii,,0.593833333,149,149,149,149,149,150,150,150,150,150,150,150,150,150,150,
391843,10654,13,3,Euphorbiaceae,Bridelia atroviridis,,0.514208333,153,153,153,153,153,166,166,166,166,166,154,154,154,154,154,
391844,10655,13,4,Cannabaceae,Celtis mildbraedii,,0.593833333,158,158,158,158,158,162,162,162,162,162,160,160,160,160,160,
391845,10656,13,3,Cannabaceae,Celtis adolfi-friderici,,0.616166667,135,135,135,135,135,158,158,158,158,158,141,141,141,141,141,
391846,10659,13,3,Cannabaceae,Celtis mildbraedii,,0.593833333,214,214,214,214,214,224,224,224,224,224,224,224,224,224,224,
391847,10665,13,2,Cannabaceae,Celtis mildbraedii,,0.593833333,410,410,410,410,410,426,426,426,426,426,393,393,393,393,393,
391848,10666,13,2,Cannabaceae,Celtis mildbraedii,,0.593833333,105,105,105,105,105,110,110,110,110,110,105,105,105,105,105,
391849,10668,13,2,Cannabaceae,Celtis mildbraedii,,0.593833333,,685,685,685,685,,705,705,705,705,826,826,826,826,826,One measurement; irregular bole
391850,10670,13,2,Cannabaceae,Celtis mildbraedii,,0.593833333,331,331,331,331,331,350,350,350,350,350,306,306,306,306,306,
391851,10675,13,1,Cannabaceae,Celtis mildbraedii,,0.593833333,298,298,298,298,298,312,312,312,312,312,292,292,292,292,292,
391852,11346,13,19,Annonaceae,Greenwayodendron suaveolens,,0.498461361,,,,,,110,110,110,110,110,120,120,120,120,120,
391853,11347,13,5,Rubiaceae,Indet indet,,0.606935828,,,,,,140,140,140,140,140,180,180,180,180,180,
391854,11348,13,6,Indet,Indet indet,,0.606935828,,,,,,156,156,156,156,156,170,170,170,170,170,
391855,,13,2,Olacaceae,Strombosiopsis tetrandra,,0.663,,,,,,,,,,,102,102,102,102,102,
391856,,13,3,Annonaceae,Greenwayodendron suaveolens,,0.498461361,,,,,,,,,,,127,127,127,127,127,
391857,,13,4,Sapindaceae,Pancovia indet,,0.661607143,,,,,,,,,,,101,101,101,101,101,Defect a 130 cm
391858,,13,4,Annonaceae,Anonidium mannii,,0.291,,,,,,,,,,,130,130,130,130,130,Leave samples not collected; stem too tall
391859,,13,5,Meliaceae,Carapa procera,,0.6042,,,,,,,,,,,121,121,121,121,121,
391860,,13,8,Indet,Liana,,,,,,,,,,,,,0,0,0,0,0,Dlong=101; Dvert=95; Dmax=110
391861,,13,8,Annonaceae,Greenwayodendron suaveolens,,0.498461361,,,,,,,,,,,119,119,119,119,119,
391862,,13,10,Indet,Indet indet,,0.606935828,,,,,,,,,,,100,100,100,100,100,
391863,,13,10,Annonaceae,Greenwayodendron suaveolens,,0.498461361,,,,,,,,,,,106,106,106,106,106,Crown covered by liana; leaf samples not collected
391864,,13,11,Olacaceae,Strombosia nigropunctata,,0.827392857,,,,,,,,,,,105,105,105,105,105,
391865,,13,13,Annonaceae,Greenwayodendron suaveolens,,0.498461361,,,,,,,,,,,110,110,110,110,110,
391866,,13,13,Cannabaceae,Garcinia punctata,,0.843,,,,,,,,,,,105,105,105,105,105,
391867,,13,13,Ebenaceae,Diospyros iturensis,,0.828845238,,,,,,,,,,,106,106,106,106,106,
391868,,13,14,Sapotaceae,Chrysophyllum indet,,0.607102469,,,,,,,,,,,101,101,101,101,101,
391869,,13,14,Indet,Indet indet,,0.606935828,,,,,,,,,,,116,116,116,116,116,
391870,,13,16,Putranjivaceae,Drypetes indet,,0.732666667,,,,,,,,,,,104,104,104,104,104,
391871,,13,19,Fabaceae,Dialium indet,,0.86105,,,,,,,,,,,105,105,105,105,105,
391872,,13,19,Olacaceae,Strombosia nigropunctata,,0.827392857,,,,,,,,,,,108,108,108,108,108,
391873,,13,20,Annonaceae,Greenwayodendron suaveolens,,0.498461361,,,,,,,,,,,113,113,113,113,113,
391874,,13,21,Rubiaceae,Pausinystalia macroceras,,0.588,,,,,,,,,,,137,137,137,137,137,
391875,,13,21,Annonaceae,Greenwayodendron suaveolens,,0.498461361,,,,,,,,,,,116,116,116,116,116,
391876,,13,21,Indet,Indet indet,,0.606935828,,,,,,,,,,,118,118,118,118,118,
391877,,13,22,Malvaceae,Sterculia oblonga,,0.638,,,,,,,,,,,102,102,102,102,102,
391878,,13,24,Sapotaceae,Chrysophyllum perpulchrum,,0.607102469,,,,,,,,,,,105,105,105,105,105,
391879,,13,24,Indet,Indet indet,,0.606935828,,,,,,,,,,,100,100,100,100,100,
391880,,13,24,Meliaceae,Trichilia indet,,0.52025,,,,,,,,,,,100,100,100,100,100,
391855,9819,14,1,Rubiaceae,Pausinystalia macroceras,,0.588,295,295,295,295,295,312,312,312,312,312,263,263,263,263,263,
391856,9820,14,1,Annonaceae,Greenwayodendron suaveolens,,0.498461361,,390,390,390,390,402,402,402,402,402,394,394,394,394,394,
391857,9821,14,1,Pandaceae,Panda oleosa,,0.565,116,116,116,116,116,136,136,136,136,136,132,132,132,132,132,
391858,9823,14,1,Annonaceae,Anonidium mannii,,0.291,285,285,285,285,285,307,307,307,307,307,271,271,271,271,271,
391859,9829,14,10,Ebenaceae,Diospyros canaliculata,,0.828845238,109,109,109,109,109,111,111,111,111,111,109,109,109,109,109,
391860,9831,14,10,Annonaceae,Greenwayodendron suaveolens,,0.498461361,135,135,135,135,135,140,140,140,140,140,140,140,140,140,140,
391861,9832,14,10,Olacaceae,Strombosia pustulata,,0.830285714,453,453,453,453,453,460,460,460,460,460,437,437,437,437,437,
391862,9833,14,10,Annonaceae,Greenwayodendron suaveolens,,0.498461361,111,111,111,111,111,137,137,137,137,137,144,144,144,144,144,
391863,9836,14,10,Meliaceae,Trichilia prieuriana,ssp. vermoesenii,0.663,164,164,164,164,164,183,183,183,183,183,166,166,166,166,166,
391864,9838,14,10,Olacaceae,Strombosia nigropunctata,,0.827392857,270,270,270,270,270,286,286,286,286,286,249,249,249,249,249,
391865,9839,14,11,Caesalpiniaceae,Dialium pachyphyllum,,0.9225,106,106,106,106,106,113,113,113,113,113,108,108,108,108,108,
391866,9840,14,11,Pandaceae,Panda oleosa,,0.565,,313,313,313,313,310,310,310,310,310,310,310,310,310,310,
391867,9841,14,11,Ebenaceae,Diospyros canaliculata,,0.828845238,134,134,134,134,134,144,144,144,144,144,122,122,122,122,122,
391868,9842,14,11,Sapotaceae,Chrysophyllum lacourtianum,,0.6305,361,361,361,361,361,374,374,374,374,374,357,357,357,357,357,
391869,9843,14,0,Ebenaceae,Diospyros canaliculata,,0.828845238,108,108,108,108,108,0,0,0,0,0,0,0,0,0,0,
391870,9844,14,11,Ebenaceae,Diospyros canaliculata,,0.828845238,104,104,104,104,104,114,114,114,114,114,105,105,105,105,105,
391871,9845,14,20,Rutaceae,Zanthoxylum gilletii,,0.686090909,161,161,161,161,161,176,176,176,176,176,0,0,0,0,0,
